==PROF== Connected to process 995752 (/home/WillFu/parallel/final/HeCBench/experiment-cuda/results/blas-gemm/baseline/main)
==PROF== Disconnected from process 995752
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","GPU Speed Of Light Throughput","DRAM Frequency","hz","7593395794.48",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","GPU Speed Of Light Throughput","SM Frequency","hz","1778630631.57",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","105636750",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","GPU Speed Of Light Throughput","Memory Throughput","%","96.84",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","GPU Speed Of Light Throughput","DRAM Throughput","%","20.11",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","GPU Speed Of Light Throughput","Duration","ns","59384544",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","96.96",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","GPU Speed Of Light Throughput","L2 Cache Throughput","%","11.31",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","GPU Speed Of Light Throughput","SM Active Cycles","cycle","105515179.23",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","96.84",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","SpeedOfLight","","","","SOLBottleneck","INF","This workload is utilizing greater than 80.0% of the available compute or memory performance of this device. To further improve performance, work will likely need to be shifted from the most utilized to another unit. Start by analyzing workloads in the Compute Workload Analysis section.","",""
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","SpeedOfLight_RooflineChart","","","","SOLFPRoofline","INF","The ratio of peak float (FP32) to double (FP64) performance on this device is 64:1. The workload achieved 0% of this device's FP32 peak performance and 0% of its FP64 peak performance. See the Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#roofline) for more details on roofline analysis.","",""
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","PM Sampling","Maximum Buffer Size","byte","81985536",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","PM Sampling","Maximum Sampling Interval","ns","16000",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","PM Sampling","# Pass Groups","","3",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Compute Workload Analysis","Executed Ipc Active","inst/cycle","1.12",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","1.12",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Compute Workload Analysis","Issue Slots Busy","%","28.05",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Compute Workload Analysis","Issued Ipc Active","inst/cycle","1.12",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Compute Workload Analysis","SM Busy","%","38.60",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Memory Workload Analysis","Local Memory Spilling Requests","","0",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Memory Workload Analysis","Local Memory Spilling Request Overhead","%","0",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Memory Workload Analysis","L2 Sector Promotion Misses","%","0",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Memory Workload Analysis","Shared Memory Spilling Requests","","0",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Memory Workload Analysis","Shared Memory Spilling Request Overhead","%","0",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Memory Workload Analysis","Memory Throughput","byte/s","146585440952.45",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Memory Workload Analysis","Mem Busy","%","72.64",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Memory Workload Analysis","Max Bandwidth","%","96.84",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Memory Workload Analysis","L1/TEX Hit Rate","%","91.64",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Memory Workload Analysis","L2 Persisting Size","byte","1179648",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Memory Workload Analysis","L2 Compression Success Rate","%","0",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Memory Workload Analysis","L2 Compression Ratio","","0",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Memory Workload Analysis","L2 Compression Input Sectors","sector","0",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Memory Workload Analysis","L2 Hit Rate","%","49.83",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Memory Workload Analysis","Mem Pipes Busy","%","96.84",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for global loads from L1TEX might not be optimal. On average, only 12.0 of the 32 bytes transmitted per sector are utilized by each thread. This could possibly be caused by a stride between threads. Check the Source Counters section for uncoalesced global loads.","global","60.51"
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Scheduler Statistics","One or More Eligible","%","28.09",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Scheduler Statistics","Issued Warp Per Scheduler","","0.28",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Scheduler Statistics","No Eligible","%","71.91",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Scheduler Statistics","Active Warps Per Scheduler","warp","11.97",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Scheduler Statistics","Eligible Warps Per Scheduler","warp","1.16",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","SchedulerStats","","","","IssueSlotUtilization","OPT","Every scheduler is capable of issuing one instruction per cycle, but for this workload each scheduler only issues an instruction every 3.6 cycles. This might leave hardware resources underutilized and may lead to less optimal performance. Out of the maximum of 12 warps per scheduler, this workload allocates an average of 11.97 active warps per scheduler, but only an average of 1.16 warps were eligible per cycle. Eligible warps are the subset of active warps that are ready to issue their next instruction. Every cycle with no eligible warp results in no instruction being issued and the issue slot remains unused. To increase the number of eligible warps, avoid possible load imbalances due to highly different execution durations per warp. Reducing stalls indicated on the Warp State Statistics and Source Counters sections can help, too.","local","3.16"
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Warp State Statistics","Warp Cycles Per Issued Instruction","cycle","42.62",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Warp State Statistics","Warp Cycles Per Executed Instruction","cycle","42.62",
"0","995752","main","127.0.0.1","void matrix_mul<__half>(T1 *, T1 *, T1 *, int, int, int, T1, T1)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Warp State Statistics","Avg. Active Threads Per Warp","","32",
