==PROF== Connected to process 109108 (/home/fu/Documents/courses/2026-Spring/Parallel and Distributed Programming/HeCBench/experiment-cuda/results/fft/baseline/main)
==PROF== Disconnected from process 109108
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description"
"0","109108","main","127.0.0.1","fft1D_512(double2 *)","1","7","(64, 1, 1)","(32768, 1, 1)","0","8.6","GPU Speed Of Light Throughput","DRAM Frequency","cycle/second","6014999852.15",
"0","109108","main","127.0.0.1","fft1D_512(double2 *)","1","7","(64, 1, 1)","(32768, 1, 1)","0","8.6","GPU Speed Of Light Throughput","SM Frequency","cycle/second","1242811751.96",
"0","109108","main","127.0.0.1","fft1D_512(double2 *)","1","7","(64, 1, 1)","(32768, 1, 1)","0","8.6","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","55145453",
"0","109108","main","127.0.0.1","fft1D_512(double2 *)","1","7","(64, 1, 1)","(32768, 1, 1)","0","8.6","GPU Speed Of Light Throughput","Memory Throughput","%","6.78",
"0","109108","main","127.0.0.1","fft1D_512(double2 *)","1","7","(64, 1, 1)","(32768, 1, 1)","0","8.6","GPU Speed Of Light Throughput","DRAM Throughput","%","6.78",
"0","109108","main","127.0.0.1","fft1D_512(double2 *)","1","7","(64, 1, 1)","(32768, 1, 1)","0","8.6","GPU Speed Of Light Throughput","Duration","nsecond","44369504",
"0","109108","main","127.0.0.1","fft1D_512(double2 *)","1","7","(64, 1, 1)","(32768, 1, 1)","0","8.6","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","4.29",
"0","109108","main","127.0.0.1","fft1D_512(double2 *)","1","7","(64, 1, 1)","(32768, 1, 1)","0","8.6","GPU Speed Of Light Throughput","L2 Cache Throughput","%","3.97",
"0","109108","main","127.0.0.1","fft1D_512(double2 *)","1","7","(64, 1, 1)","(32768, 1, 1)","0","8.6","GPU Speed Of Light Throughput","SM Active Cycles","cycle","55114087.62",
"0","109108","main","127.0.0.1","fft1D_512(double2 *)","1","7","(64, 1, 1)","(32768, 1, 1)","0","8.6","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","86.52",
"0","109108","main","127.0.0.1","fft1D_512(double2 *)","1","7","(64, 1, 1)","(32768, 1, 1)","0","8.6","SpeedOfLight","","","","SOLBottleneck","INF","The kernel is utilizing greater than 80.0% of the available compute or memory performance of the device. To further improve performance, work will likely need to be shifted from the most utilized to another unit. Start by analyzing workloads in the Compute Workload Analysis section."
"0","109108","main","127.0.0.1","fft1D_512(double2 *)","1","7","(64, 1, 1)","(32768, 1, 1)","0","8.6","SpeedOfLight_RooflineChart","","","","SOLFPRoofline","WRN","The ratio of peak float (fp32) to double (fp64) performance on this device is 64:1. The kernel achieved 0% of this device's fp32 peak performance and 58% of its fp64 peak performance. If Compute Workload Analysis determines that this kernel is fp64 bound, consider using 32-bit precision floating point operations to improve its performance. See the Kernel Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#roofline) for more details on roofline analysis."
